jump_size,time,IAC
188,0.009894,8.922309661821046
189,0.009559,2.1582087463911415
190,0.00968,2.5278150913778106
191,0.009712,2.1537594326811718
192,0.009729,3.1738986712597548
193,0.009417,2.3748285739636907
194,0.009397,2.6488857990711647
195,0.009627,3.3063940807967502
196,0.009632,2.9777715105637066
197,0.009365,2.6062982823849734
198,0.009325,2.4394425903048282
199,0.009452,3.385751087172885
200,0.009303,2.9112816510301602
201,0.009276,2.45462744988915
202,0.009229,2.296300574691467
203,0.009322,3.158538976169906
204,0.009258,2.7558248098421365
205,0.008831,2.2514476528816045
206,0.008847,2.5601443835757802
207,0.008841,2.163223142311461
208,0.008907,3.2359502310583173
209,0.008656,2.5527074380025603
210,0.008647,2.5153045214442167
211,0.008625,2.1193114353737474
212,0.008814,8.66394283168704
213,0.008574,1.9848492032365022
214,0.008651,2.7331971639525303
215,0.008733,2.111798107927556
216,0.00862,1.9217495188115905
217,0.009052,4.279590216855529
218,0.008403,2.1613221249761243
219,0.008425,2.471965058953445
220,0.008387,2.9560838264245985
221,0.008476,2.707974405932402
222,0.008301,1.9243531640418454
223,0.008327,2.5746792584764893
224,0.008185,2.334671598691943
225,0.008242,2.4670440907734212
226,0.008318,2.5483203679778166
227,0.008408,2.593987370930605
228,0.008193,2.399986405811594
229,0.008191,2.4325508803977973
230,0.008184,2.5144661290785413
231,0.00818,2.1495133450005297
232,0.008181,6.855398370730023
233,0.008021,2.7550184199853187
234,0.007825,2.450829040934177
235,0.007989,2.7816372258857576
236,0.008004,2.194751643233135
237,0.007818,5.671751275445736
238,0.007872,2.6359910909854687
239,0.007836,2.0093634701211838
240,0.007728,2.5833013400062823
241,0.007845,2.5690548156414805
242,0.007808,3.0126436110007444
243,0.007842,9.259554800324924
244,0.007625,2.509823819006235
245,0.007508,2.9555192120041474
246,0.007477,1.731090233380156
247,0.007694,2.0769449561101183
248,0.007691,2.4501168013992185
249,0.007684,9.032946303395422
250,0.007478,2.608086587079234
251,0.007498,2.2938364523363624
252,0.007423,1.9341619183783954
253,0.007276,2.810132998742688
254,0.007263,1.7810147063406618
255,0.007276,2.316470340467757
256,0.007283,3.8402223740581407
257,0.007116,2.5821533160767633
258,0.007196,3.272781378541596
259,0.007247,2.589992460327134
260,0.007194,2.7408428220776737
261,0.007242,2.6230853288187173
262,0.007183,6.185824194968327
263,0.007102,2.215229086229202
264,0.006997,2.5597863883812924
265,0.006938,2.820573272665645
266,0.006971,2.5113342850744047
267,0.007078,2.310408361834439
268,0.007063,2.1409540473371127
269,0.007077,4.621765266610832
270,0.007113,2.0163668660114147
271,0.006953,2.4668221719943912
272,0.006941,2.141530402202087
273,0.006941,3.019851899487881
274,0.006846,2.3574582431501288
275,0.006833,3.391341655612658
276,0.00678,2.4028266677777084
277,0.006719,9.992236729979865
278,0.006568,2.339233988608868
279,0.006534,2.1719815822418314
280,0.00657,2.7796417284295667
281,0.006565,2.7460652325194066
282,0.0066,2.8646819078858394
283,0.006585,2.2337505459624
284,0.006584,2.0336968695632494
285,0.006569,8.571675336022356
286,0.006377,2.6782037927323255
287,0.006402,2.4839930518064834
288,0.006396,2.2136386535514965
289,0.006397,2.1073643083323397
290,0.006409,2.338230000975236
291,0.006398,2.880671175103972
292,0.006452,3.295171903486639
293,0.006514,10.394531065803559
294,0.006492,3.524817447068322
295,0.006378,2.2712760792928277
296,0.006441,2.8785515155255643
297,0.006356,3.1047472404489036
298,0.006287,2.8065080770159034
299,0.006263,2.389201625134318
300,0.006246,3.250870231307874
301,0.006246,2.485740508547114
302,0.006291,12.015407874491467
303,0.006338,4.0258301137031065
304,0.00617,2.4833358995205193
305,0.006132,2.5975735175377594
306,0.006067,3.23324967738151
307,0.006094,2.8690981312662847
308,0.006216,2.0965338025383673
309,0.006268,2.487799228473502
310,0.006259,2.05146374060982
311,0.006102,5.8894256519043084
312,0.00608,3.6062779829499396
313,0.005918,2.8552215407313524
314,0.005888,2.392238423448857
315,0.005975,2.3384561558565884
316,0.00594,3.2658358581748708
317,0.005929,2.649355610412755
318,0.005942,2.509019930875948
319,0.005927,1.8948769678292092
320,0.00597,2.4393136697076088
321,0.005954,4.9272641822384005
322,0.005908,4.760524014991263
323,0.005748,2.497311602267855
